TaxID;output/DNA_220525_20-22hmix_centri_BIOMcombi_S9_kaiju.out
1071947;7
1072162;1
1072204;7
1072256;2
1072463;1
1073196;13
1073253;6
1073325;3
1073328;1
1073383;1
1073388;1
1073423;9
1073531;2
1074043;1
1074044;12
1074308;3
1075768;40
1076125;6
1076126;4
1076331;14
1076443;10
1076450;1
1076524;11
1076549;1
1076550;1
1076588;2
1076592;1
1076596;3
1076626;1
1076744;12
1076926;109
1076937;1
1077255;88
1077256;1
1077675;15
1077935;17
1077947;40
1078050;5
1078087;9
1078089;274
1078090;2
1078480;3
1079109;2
1079460;1
1079800;15
1079859;16
1079922;3
1079994;6
1080187;2
1080221;6
1080223;12
1080227;7
1080237;5
1081025;8
1081782;1
1081798;6
1081914;1
1082276;16
1082479;1
1082580;1
1082702;2
1082851;86
1082930;1
1084421;2
1084736;18
1085622;3
1085644;3
1085775;1
1086013;31
1086393;4
1087332;1
1087449;2
1088540;2
1088767;8
1089306;1
1089681;7
1090134;1
1090615;3
1094342;7
1094559;1
1094561;2
1094980;4
1095025;2
1095026;1
1095630;1
1095749;1
1095777;2
1096246;4
1096546;6
1096750;1
1096779;15
1096929;1
1097668;1
1099794;2
1099853;11
1100699;2
1100704;3
1100706;2
1100707;1
1100718;27
1100724;45
1100726;3
1100814;1
1100891;4
1101188;22
1101189;27
1101190;2
1101192;1
1101373;5
1101402;4
1104572;1
1104777;4
1104779;12
1104780;3
1104781;4
1105031;1
1105171;1
1105204;89
1105241;1
1105283;10
1105367;28
1107882;1
1108595;19
1108949;11
1109711;1
1109712;1
1109717;2
1109740;4
1110389;15
1110546;7
1111071;1
1111106;1
1111130;2
1111134;5
1111140;48
1111473;2
1112209;10
1112213;2
1112214;1
1114179;11
1114861;6
1114867;1
1114873;5
1114878;1
1114880;13
1114924;9
1114964;3
1114972;1
1115758;37
1116369;3
1116375;1
1117244;1
1117645;229
1117702;8
1117707;7
1117708;4
1117987;8
1118054;1
1118153;3
1118202;37
1118279;5
1118451;2
1119058;36
1119528;56
1120045;5
1120523;1
1120568;6
1120623;1
1120652;8
1120658;2
1120688;1
1120792;7
1120920;1
1120925;1
1120926;1
1120927;4
1120975;1
1120994;2
1121000;3
1121022;1
1121029;1
1121084;1
1121097;11
1121098;1
1121276;12
1121290;1
1121295;6
1121298;3
1121323;1
1121324;11
1121328;9
1121331;1
1121395;3
1121420;2
1121439;2
1121721;3
1121829;2
1121830;1
1121832;11
1121886;5
1121894;2
1122147;1
1122154;2
1122156;1
1122261;2
1122943;2
1123003;11
1123030;1
1123042;1
1123043;5
1123045;2
1123067;2
1123288;1
1123291;1
1123352;3
1123357;1
1123403;2
1123518;1
1123687;12
1123756;1
1123867;6
1124188;3
1124597;5
1124743;1
1124744;7
1124835;33
1124849;2
1124919;3
1124982;1
1125847;1
1125876;7
1125967;1
1126627;3
1126833;1
1126885;1
1127129;4
1127514;18
1127518;1
1127694;1
1127829;2
1128073;4
1128398;2
1128664;1
1128665;1
1128911;2
1128970;5
1129147;2
1129191;1
1129192;1
1129547;16
1129771;9
1129792;17
1129897;1
1130046;3
1130380;14
1131280;15
1131292;11
1131315;35
1131462;4
1131703;2
1131707;4
1131812;3
1131814;2
1132026;186
1132028;1
1132417;7
1132441;2
1132694;2
1133022;17
1133106;4
1133319;119
1133344;3
1133546;3
1133559;3
1133592;1
1134404;8
1134405;1
1134406;7
1134435;1860
1134687;42
1135990;70
1136135;6
1136177;4
1136534;1
1136941;2
1137095;1
1137130;5
1137284;3
1137799;3
1137848;4
1137991;2
1137994;1
1138170;9
1138189;10
1138190;8
1138194;48
1138383;1
1138585;19
1141098;1
1141132;3
1141135;6
1141136;52
1141137;4
1141138;4
1141140;1
1141168;4
1141221;1
1141519;1
1141526;5
1141647;1
1141657;2
1141874;4
1141883;11
1141884;2
1141887;3
1143711;3
1144304;4
1144305;10
1144310;5
1144311;3
1144312;1
1144313;2
1144316;1
1144317;31
1144318;41
1144320;1
1144323;1
1144324;2
1144334;1
1144335;1
1144342;10
1144343;2
1144344;6
1144477;1
1144522;5
1144618;7
1144661;14
1144662;18
1144663;12
1144664;526
1144665;1
1144666;5
1144667;101
1144668;101
1144669;7
1144671;11
1144672;6
1144680;8
1144873;37
1144883;4
1146892;12
1147094;3
1147123;6
1147137;1
1147139;22
1147159;1
1147684;7
1147786;1
1148157;18
1148509;2
1148786;19
1149133;2
1149773;17
1149953;2
1150112;2
1150298;8
1150389;1
1150398;5
1150469;10
1150600;1
1150757;16
1150775;8
1150990;14
1151061;2
1151319;2
1151389;3
1151719;1
1155073;41
1155384;5
1155385;1
1155388;3
1155738;4
1155739;16
1155766;1
1156355;3
1156395;1
1156500;1
1156985;5
1157417;1
1157490;12
1157986;2
1157987;9
1158148;6
1158170;3
1158175;1
1158291;1
1158292;10
1158294;7
1158459;3
1159016;6
1159213;1
1159323;9
1159752;23
1160509;2
1160710;7
1160721;31
1160784;1
1160795;2
1161202;5
1161401;1
1161412;1
1161901;12
1161906;2
1161927;17
1161930;2
1161931;1
1161935;35
1161942;30
1162290;5
1162296;2
1162418;6
1162633;6
1162706;1
1162717;1
1162970;5
1162980;4
1163065;1
1163301;1
1163391;1
1163398;4
1163419;14
1163670;14
1164594;4
1165090;2
1165092;1
1165135;1
1165151;1
1165689;4
1165852;3
1166078;5
1166130;2
1166257;3
1166323;1
1166337;2
1166340;4
1166478;1
1166683;1
1166948;2
1166950;18
1167641;1
1168034;1
1168035;2
1168039;6
1168169;8
1168281;28
1168478;3
1168479;3
1168549;1
1168730;1
1168829;2
1168832;4
1168842;1
1169146;5
1169152;28
1169153;5
1169322;1
1169626;11
1169634;12
1169743;2
1169747;1
1169913;2
1172187;8
1172190;1
1172191;3
1172192;5
1172614;4
1172618;1
1173023;2
1173025;1
1173026;1
1173028;3
1173062;10
1173082;1
1173101;2
1173107;1
1173288;2
1173559;6
1173585;3
1173690;1
1173741;2
1173761;3
1173762;5
1173995;1
1174501;4
1174528;2
1174678;1
1175306;1
1175444;1
1175486;1
1175654;48
1175657;63
1175659;187
1175662;16
1175663;1419
1176176;6
1176177;1
1176249;1
1176257;3
1176259;55
1176422;8
1176482;1
1176536;10
1176539;9
1176587;2
1176646;1
1176649;9
1177156;4
1177159;1
1177180;1
1177216;1
1177574;8
1177594;1
1177712;2
1177755;6
1177931;2
1177982;76
1178516;1
1178825;1
1179674;4
1179778;4
1181271;3
1181534;2
1181549;1
1181879;3
1182970;12
1183151;2
1183400;20
1183401;1
1183412;1
1183413;7
1183435;1
1183436;1
1184151;8
1185412;55
1185650;100
1185766;4
1185843;7
1185920;2
1187080;22
1187128;7
1187851;10
1187852;1
1187855;3
1188228;1
1188319;41
1188745;4
1188795;9
1189126;7
1189325;10
1189620;2
1190415;1
1190813;3
1191433;1
1191459;1
1191479;1
1191889;3
1191912;1
1192013;1
1192054;140
1192124;1
1192866;1
1193095;5
1193142;3
1193181;1
1193500;3
1193503;9
1193515;35
1193532;1
1193534;39
1193620;2
1193682;1
1193683;1
1193713;1
1194091;1
1194168;36
1195085;28
1195242;2
1195761;1
1196034;1
1196083;64
1196095;52
1196323;1
1197127;2
1197717;320
1197861;43
1197951;7
1198013;19
1198014;8
1198024;2
1198136;88
1198137;3
1198140;39
1198245;2
1198305;4
1198452;7
1198980;3
1200557;18
1200747;2
1200749;3
1200751;1
1200993;1
1201011;1
1201013;6
1201031;7
1201288;4
1201290;2
1201295;2
1202448;2
1202532;7
1202712;8
1202713;16
1203393;1
1203561;1
1203578;3
1203592;2
1203599;1
1204385;1
1204516;1
1204517;6
1204524;1
1204533;2
1204738;1
1206085;13
1206110;9
1206336;8
1206458;1
1206556;2
1206557;7
1206559;1
1206749;4
1206777;1
1206980;2
1207041;5
1207057;479
1207504;26
1207545;18
1208102;1
1208104;6
1208188;2
1208324;8
1208342;3
1208583;1
1208600;1
1208660;9
1209355;33
1210884;4
1211114;1
1211278;1
1211280;4
1211326;11
1211383;6
1211386;2
1211640;18
1211641;1
1211803;6
1211806;3
1211807;25
1211851;1
1212549;19
1213358;5
1213861;6
1213867;1
1214071;1
1214604;1
1214787;13
1214924;5
1214928;1
1215031;4
1215032;29
1215089;1
1215242;1
1215385;1
1215913;1
1215918;1
1216008;1
1216040;1
1216062;1
1216297;4
1216932;9
1216980;1
1217274;3
1217282;33
1217629;2
1217655;3
1217656;1
1217662;3
1217669;1
1217671;2
1217688;1
1217692;67
1217697;3
1217699;1
1217703;2
1217704;2
1217705;93
1217707;25
1217709;5
1217710;44
1217711;3
1217712;2
1217714;18
1217821;1
1217970;16
1218247;10
1218801;5
1219382;7
1219383;3
1219491;1
1219585;1
1219626;3
1220491;1
1220495;2
1220534;2
1220600;4
1220717;1
1221500;4
1221601;5
1223317;5
1223565;1
1224302;5
1224947;7
1225128;1
1225184;1
1225476;6
1225647;6
1225651;1
1225657;14
1225660;2
1225769;3
1225795;2
1226323;2
1226325;1
1226327;4
1226753;1
1226754;2
1226755;1
1226757;1
1226968;1
1227077;1
1227264;5
1227267;1
1227276;1
1227546;4
1227549;43
1227556;1
1227945;1
1227948;1
1229152;1
1229153;8
1229164;5
1229165;1
1229268;10
1229487;1
1229520;1
1229621;2
1229727;4
1229760;28
1229761;1
1229970;3
1230389;2
1230462;1
1230531;3
1230533;1
1230734;3
1230846;1
1231000;4
1231053;69
1231134;2
1231180;1
1232410;8
1232428;14
1232429;3
1232681;2
1233411;8
1233460;2
1233488;13
1233950;1
1233951;33
1234023;5
1234143;2
1234144;8
1234381;1
1234382;2
1234594;2
1234606;1
1234666;18
1234841;9
1234888;1
1235259;1
1235557;2
1235559;1
1235591;9
1235689;8
1235790;2
1235793;25
1235796;2
1235797;17
1235798;1
1235799;11
1235800;8
1235835;4
1235850;3
1235997;1
1236000;6
1236046;1
1236101;1
1236179;10
1236220;3
1236481;2
1236486;8
1236613;4
1236974;2
1236989;1
1237077;1
1237105;1
1237159;1
1239292;8
1239307;3
1239382;1
1239384;6
1240085;6
1240404;1
1241337;2
1241978;20
1241979;4
1241981;4
1241982;29
1242689;1
1243014;1
1243183;1
1243608;1
1243609;2
1243662;12
1243664;1
1244531;17
1244869;5
1245436;8
1245441;21
1245526;1
1246459;3
1246530;1
1246637;11
1246981;1
1247023;1
1247191;1
1247510;8
1247546;1
1247613;1
1247714;22
1247726;1
1248232;3
1248420;2
1248917;1
1249480;3
1249552;3
1249553;1
1249555;7
1249621;7
1249627;7
1249665;4
1249978;2
1249997;2
1249999;2
1250005;1
1250006;2
1250026;1
1250059;8
1250205;1
1250232;1
1250286;1
1250339;4
1250539;6
1250544;2
1254401;4
1255251;1
1255263;8
1255570;1
1255690;3
1256196;4
1256204;1
1256207;7
1256216;1
1256230;1
1256513;2
1256514;29
1256542;1
1256557;2
1256561;28
1256569;182
1256570;1
1257004;3
1257021;1
1257118;2
1258546;15
1258572;5
1258573;10
1258888;1
1258920;2
1259133;3
1259146;1
1259157;34
1259159;9
1259183;1
1259203;9
1259217;4
1259228;1
1259234;6
1259236;1
1259239;5
1259244;2
1259246;1
1259262;1
1259464;5
1259676;1
1259797;4
1259824;3
1260356;9
1260358;2
1260987;20
1261403;2
1261623;2
1261634;3
1261635;3
1261637;16
1262074;1
1262450;8
1262452;1
1262517;2
1262524;1
1262533;2
1262535;1
1262537;2
1262538;2
1262585;15
1262684;28
1262685;7
1262686;1
1262688;10
1262689;23
1262691;3
1262692;3
1262693;25
1262694;1
1262695;7
1262696;1
1262697;3
1262698;2
1262700;7
1262703;13
1262705;21
1262706;1
1262735;2
1262736;14
1262739;1
1262740;8
1262741;10
1262742;3
1262743;16
1262744;7
1262746;1
1262748;3
1262751;1
1262752;2
1262753;2
1262754;1
1262759;11
1262761;1
1262768;8
1262769;34
1262770;9
1262771;2
1262775;170
1262776;1
1262777;1
1262778;16
1262779;23
1262780;13
1262781;10
1262782;6
1262784;1
1262785;1
1262786;5
1262787;1
1262788;4
1262790;3
1262791;3
1262792;2
1262793;5
1262794;11
1262796;2
1262797;6
1262798;3
1262799;5
1262801;2
1262802;2
1262803;16
1262804;5
1262805;1
1262807;1
1262808;21
1262809;3
1262810;5
1262811;5
1262814;1
1262815;1
1262816;6
1262817;2
1262818;2
1262819;14
1262820;3
1262821;10
1262822;2
1262823;2
1262824;10
1262825;3
1262827;2
1262828;2
1262829;2
1262831;45
1262832;1
1262837;1
1262838;2
1262841;2
1262843;2
1262845;2
1262846;1
1262848;7
1262849;1
1262851;1
1262855;2
1262856;1
1262865;1
1262867;12
1262868;3
1262869;3
1262870;14
1262871;1
1262873;1
1262874;1
1262878;920
1262880;1
1262881;1
1262882;201
1262883;1
1262884;1
1262885;3
1262886;18
1262888;20
1262890;1
1262892;3
1262893;88
1262894;26
1262896;3
1262897;102
1262898;6
1262899;3
1262904;2
1262905;11
1262907;7
1262909;9
1262910;56
1262911;15
1262913;57
1262916;1
1262917;3
1262918;20
1262919;40
1262920;1
1262921;19
1262922;24
1262923;4
1262924;4
1262925;9
1262927;3
1262928;4
1262929;7
1262930;2
1262932;1
1262933;2
1262934;17
1262936;8
1262937;8
1262938;1
1262942;2
1262943;1
1262944;1
1262945;5
1262946;2
1262951;2
1262952;54
1262953;730
1262954;48
1262955;6
1262956;2
1262957;11
1262958;73
1262959;5
1262961;4
1262963;1
1262965;23
1262966;27
1262967;1
1262968;1
1262969;52
1262970;63
1262974;5
1262976;3
1262979;1
1262980;2
1262981;1
1262986;1
1262987;11
1262988;2
1262989;202
1262990;3
1262991;4
1262992;19
1262993;2
1262995;2
1262996;2
1262997;3
1262998;2
1262999;433
1263000;183
1263001;9
1263002;209
1263003;3
1263004;16
1263005;10
1263006;24
1263007;99
1263011;21
1263013;12
1263015;10
1263017;3
1263018;4
1263019;32
1263020;1
1263021;7
1263022;6
1263023;6
1263024;6
1263025;3
1263026;16
1263029;2
1263030;9
1263032;5
1263035;12
1263036;5
1263037;4
1263040;4
1263041;1
1263047;1
1263050;3
1263051;1
1263052;9
1263055;1
1263063;2
1263068;13
1263072;11
1263073;1
1263079;1
1263080;11
1263090;4
1263094;19
1263099;1
1263100;4
1263101;2
1263102;8
1263103;3
1263547;93
1263550;13
1263636;2
1263637;9
1264700;30
1264899;18
1265445;2
1265690;4
1265734;1
1265861;1
1265931;1
1265935;7
1266600;2
1266765;2
1266829;1
1266908;2
1266912;1
1266914;7
1267021;3
1267211;2
1267217;49
1267423;6
1267424;4
1267456;6
1267766;2
1267769;2
1267944;1
1267973;1
1268068;1
1268303;1
1268548;4
1268553;1
1268622;165
1271860;1
1273103;1
1273132;13
1273429;8
1273714;5
1273748;1
1274356;6
1274359;14
1274374;1
1274384;26
1274631;43
1276290;5
1276755;7
1276756;6
1276757;55
1277350;2
1277351;13
1278078;1
1278212;50
1278232;1
1278244;2
1278252;3
1278277;1
1278643;2
1279027;1
1279082;5
1279083;2
1280052;2
1280483;10
1280663;1
1280664;2
1280669;2
1280671;1
1280673;3
1280674;11
1280676;1
1280678;2
1280679;2
1280681;4
1280685;6
1280686;2
1280831;2
1280846;1
1280944;8
1280946;1
1280947;1
1281486;20
1281578;1
1281767;1
1282360;1
1282361;1
1282362;16
1282363;4
1282440;7
1282737;2
1282858;6
1282863;65
1282883;18
1282995;127
1283076;4
1283284;47
1283287;1
1283288;1
1283312;5
1283313;3
1284222;1
1284352;1
1284393;1
1284775;3
1285191;1
1285193;6
1285242;10
1285465;2
1285901;4
1285928;1
1286362;2
1286698;3
1287055;1
1287068;2
1287074;1
1287086;7
1287105;1
1287106;1
1287120;2
1287232;5
1287233;2
1287252;1
1287268;1
1287270;2
1287281;1
1287287;7
1287292;2
1287313;40
1287336;2
1287476;2
1287657;1
1287727;2
1287735;9
1287736;5
1287737;23
1287738;36
1288026;2
1288121;17
1288298;1
1288385;5
1288388;4
1288391;25
1288392;2
1288410;20
1288494;17
1288495;3
1288636;2
1288826;1
1288970;2
1289170;11
1289467;1
1289478;4
1289519;2
1289596;4
1290553;6
1291539;1
1291540;2
1291556;1
1292086;1
1293035;2
1293412;3
1293439;10
1293440;2
1293441;1
1293442;13
1293497;2
1293539;1
1293540;1
1293573;1
1293890;1
1294142;1
1294143;2
1294262;1
1294263;4
1294267;1
1294296;2
1294297;10
1295366;14
1295382;7
1295612;1
1296320;1
1296538;10
1296539;37
1296540;5
1296669;2
1297121;1
1297424;7
1297570;10
1297617;78
1297750;23
1298530;1
1298857;5
1298863;1
1298915;8
1299317;1
1299341;50
1299429;152
1300004;9
1300005;1
1300006;4
1300035;23
1300272;4
1300307;5
1300348;1
1300914;5
1300915;1
1301026;13
1301100;3
1301283;4
1301620;2
1302151;3
1302241;2
1302376;1
1302548;16
1302649;3
1302659;1
1302690;7
1302730;1
1303256;37
1303579;1
1303590;3
1304158;1
1304275;1
1304284;2
1304799;3
1304865;2
1304866;15
1304888;1
1304903;1
1304954;232
1305674;1
1305740;7
1305826;1
1306154;3
1306274;4
1306519;1
1306526;4
1306787;32
1306991;6
1306993;6
1307414;1
1307759;5
1307761;1
1307763;1
1307804;2
1307832;1
1307839;4
1307853;3
1307918;1
1307921;1
1307925;1
1307934;4
1308898;3
1308924;1
1309407;2
1310165;16
1310166;39
1310370;13
1310572;1
1310603;10
1310611;1
1310613;18
1310621;4
1310639;3
1310647;13
1310660;3
1310681;1
1310728;4
1310797;1
1311337;24
1312072;1
1312364;4
1312922;6
1312954;1
1313067;3
1313211;2
1313421;4
1314686;1
1314773;1
1314779;6
1314790;2
1314798;1
1314800;1
1314801;1
1315211;4
1316147;1
1316596;3
1317112;1
1317114;2
1317116;5
1317121;3
1317123;38
1317124;7
1318743;3
1321365;5
1321368;8
1321778;4
1321782;1
1321784;10
1321814;1
1321815;1
1322347;2
1323370;3
1323422;4
1323731;1
1323742;2
1324013;1
1324314;2
1324339;3
1324350;5
1324352;6
1324617;30
1324766;1
1324796;1
1324851;7
1324935;1
1324956;1
1325083;2
1325090;7
1325100;2
1325102;1
1325107;3
1325358;2
1325360;1
1325435;1
1325564;2
1325724;1
1325731;44
1325933;1
1325934;16
1325935;17
1327037;77
1327343;2
1327752;3
1327771;1
1327773;1
1327965;1
1327970;14
1327971;1
1327974;7
1327976;6
1327980;1
1327981;18
1327982;19
1327983;26
1327985;2
1327990;4
1327993;2
1328030;3
1329200;2
1329262;3
1329516;16
1329650;4
1329796;8
1329800;1
1329895;4
1329969;1
1330021;1
1330255;1588
1330330;1
1330534;3
1330545;3
1330547;7
1331198;15
1331214;1
1331257;1
1331689;14
1331704;1
1331910;2
1332080;17
1332145;3
1332188;1
1332264;5
1332824;1
1333651;13
1333660;16
1333845;3
1333854;6
1333857;2
1333996;1
1333998;4
1334193;1
1335043;18
1335048;18
1335060;13
1335061;2
1335062;3
1335230;67
1335613;10
1335745;2
1335746;96
1335760;8
1335967;9
1336207;33
1336794;9
1336802;2
1336803;4
1336804;2
1337051;11
1337054;2
1337838;8
1338368;10
1338436;2
1338687;1
1339210;15
1339230;5
1339231;1
1339234;1
1339236;2
1339239;2
1339242;21
1339244;28
1339253;25
1339256;7
1339270;1
1339298;1
1339344;1
1339345;2
1340425;7
1340502;1
1340531;3
1340534;4
1340750;3
1341019;19
1341154;2
1341165;2
1342299;1
1342794;5
1343839;1
1343891;4
1343899;2
1344003;6
1344416;1
1344552;5
1344585;4
1344951;2
1344959;36
1345115;1
1346286;58
1346290;3
1346502;13
1346790;1
1346889;22
1347366;3
1347392;12
1347393;157
1347788;1
1347902;1
1347903;1
1348114;3
1348163;1
1348245;2
1348253;1
1348467;6
1348468;9
1348472;1
1348508;1
1348612;1
1348613;9
1348616;1
1348657;5
1348774;1
1348778;4
1348852;3
1349416;1
1349417;9
1349421;4
1349432;1
1349434;1
1349436;2
1349818;143
1349819;9
1349820;3
1350067;8
1350429;1
1350776;3
1351585;14
1351838;2
1353277;2
1353528;8
1353529;1
1353530;1
1353778;6
1353886;2
1353889;2
1353890;1
1353891;12
1353941;69
1354304;5
1355330;1
1355368;1
1355374;36
1355477;37
1355755;3
1356299;1
1356306;2
1356488;2
1356852;1
1357074;1
1357669;2
1357714;14
1357916;3
1358416;3
1358417;1
1358418;10
1358420;6
1364935;2
1365007;5
1365361;38
1365365;5
1365375;9
1365407;3
1365611;12
1365628;4
1365924;27
1365950;11
1366050;86
1366055;31
1366632;1
1367435;1
1367462;2
1367852;1
1367882;2
1367973;1
1368239;1
1368430;27
1368476;5
1378066;1
1378168;5
1379154;2
1379159;41
1379702;1
1379712;5
1379788;1
1379903;3
1379908;2
1379910;6
1380355;7
1380356;1
1380357;4
1380367;5
1380368;15
1380380;1
1380384;1
1380387;8
1380388;7
1380389;13
1380412;26
1380763;1
1380771;1
1381123;1
1381133;2
1381557;4
1381597;1
1381751;4
1382306;5
1382345;1
1382359;1
1382458;1
1382466;1
1382803;41
1383030;1
1383067;2
1384056;1
1384060;2
1384076;2
1384078;11
1384459;15
1384487;7
1384509;6
1384589;5
1384636;1
1385522;10
1385590;7
1385591;14
1385594;9
1385625;1
1385657;39
1385658;4
1385659;22
1385699;1
1385715;1
1385763;1
1385975;2
1386078;6
1386088;4
1386092;2
1386098;10
1387165;1
1387186;13
1387231;3
1387277;4
1387353;14
1387555;3
1387557;5
1387779;2
1387982;3
1388318;2
1388764;1
1389005;1
1389192;1
1389223;88
1389250;2
1389489;19
1389713;9
1389922;8
1389932;6
1389935;2
1389960;1
1390249;1
1390395;4
1391188;7
1391222;5
1391223;4
1391375;3
1391428;3
1391627;2
1391647;2
1391653;1
1391654;31
1392231;12
1392389;2
1392486;69
1392487;5
1392489;4
1392490;1
1392758;2
1392836;14
1392854;1
1392877;1
1392998;8
1393034;3
1393051;1
1393139;13
1393460;1
1393499;1
1393505;1
1393569;2
1393656;1
1394709;8
1394711;27
1394712;20
1395130;1
1395607;20
1395612;103
1395615;755
1395890;3
1395977;1
1395983;6
1396493;1
1396510;1
1397108;2
1397275;2
1397282;6
1397368;3
1397476;2
1397528;6
1397533;1
1397668;2
1398745;18
1399915;6
1399942;3
1399968;4
1399969;2
1400053;5
1400060;3
1400386;1
1400387;1
1400796;1
1400824;1
1400857;10
1400860;87
1400861;12
1400862;80
1400863;4
1400866;1
1401027;6
1401264;2
1401297;6
1401669;8
1401685;1
1401995;23
1402135;51
1402137;4
1402860;3
1402861;9
1402875;20
1403243;7
1403320;3
1403365;1
1403540;1
1403939;1
1403941;1
1404367;1
1404411;5
1404741;4
1404864;4
1404888;5
1406779;120
1406780;29
1406793;4
1406877;2
1407017;1
1407019;13
1407071;32
1407608;1
1407671;470
1408164;2
1408188;4
1408191;23
1408204;1
1408260;7
1408304;2
1408310;2
1408313;11
1408818;9
1408819;4
1408890;5
1409788;4
1410381;1
1410383;1
1410608;2
1410610;3
1410612;1
1410613;1
1410614;1
1410617;5
1410618;1
1410619;2
1410620;130
1410655;1
1410937;3
1411021;1
1411022;2
1411117;1
1411120;2
1411144;94
1411148;1
1411316;41
1411902;3
1411915;1
1412875;37
1413210;6
1413211;3
1413221;1
1413431;2
1414643;1
1414654;2
1414671;1
1414720;15
1414721;38
1414738;5
1414739;1
1414742;4
1414851;4
1415146;4
1415147;52
1415148;18
1415159;1
1415402;4
1415542;2
1415552;3
1415657;1
1416009;7
1416012;1
1416533;1
1416778;2
1416779;10
1416803;88
1416804;5
1416805;16
1416808;7
1417599;21
1417629;6
1418234;1
1419277;11
1419482;1
1419876;2
1420591;2
1420600;1
1420899;2
1420916;13
1420917;1
1423322;3
1423323;12
1423746;1
1423769;2
1423783;2
1423792;1
1423795;2
1423801;1
1423959;1
1424081;4
1424203;3
1424294;4
1427356;1
1427364;2
1427365;1
1427378;5
1427518;1
1427535;1
1428314;16
1428652;1
1428657;7
1428684;2
1429043;3
1429076;1
1429082;1
1429438;1
1429767;12
1429794;15
1429889;1
1429916;5
1430331;1
1430441;10
1430884;11
1431344;2
1431688;1
1432052;3
1432056;4
1432141;2
1432561;1
1432786;1
1432788;13
1432792;13
1433126;1
1433402;1
1433844;2
1433999;5
1434002;1
1434011;12
1434019;3
1434100;3
1434109;2
1434191;1
1434319;2
1434700;1
1434701;14
1434702;3
1434707;5
1434822;14
1434930;2
1435036;197
1435069;1
1435465;8
1435607;3
1435643;1
1436290;2
1436889;4
1437001;1
1437009;1
1437280;2
1437324;1
1437360;34
1437443;1
1437453;2
1437874;1
1437876;15
1439726;5
1439888;6
1439894;1
1439940;31
1441053;57
1441714;3
1442381;2
1442385;9
1442555;1
1442586;1
1443103;5
1443435;2
1443441;7
1443590;1
1443919;14
1443993;5
1444124;1
1444127;1
1444230;1
1444684;2
1444712;8
1444769;2
1444770;12
1444977;4
1445034;35
1445552;2
1445613;5
1445661;12
1445729;76
1445858;1
1445859;2
1446467;1
1446479;1
1446794;6
1447062;9
1447256;3
1447262;4
1447705;4
1447781;1
1447782;4
1448271;2
1448857;1
1448929;1
1449050;6
1449065;3
1449068;1
1449069;121
1449243;2
1449788;1
1449896;13
1449897;17
1449976;11
1450134;2
1450156;6
1450524;2
1450526;1
1450694;5
1450749;5
1450761;1
1451454;2
1452364;2
1452450;12
1452718;13
1452724;1
1453103;4
1453349;7
1453492;2
1453541;2
1453544;1
1454000;196
1454001;2
1454003;7
1454005;79
1454008;6
1454010;3
1454021;1
1454023;5
1454030;1
1454614;1
1454636;4
1455061;16
1455076;1
1455601;2
1456479;2
1457016;4
1457020;2
1457173;1
1457233;2
1457711;1
1458357;3
1458426;16
1458461;1
1458463;17
1458515;4
1458665;1
1458670;3
1458697;34
1458711;1
1458716;3
1458717;1
1458842;16
1458858;7
1458859;2
1458860;15
1458861;7
1458863;337
1460289;3
1460367;1
1460447;2
1460634;2
1460638;7
1460641;1
1460649;1
1461259;16
1461337;1
1461583;2
1461694;4
1461743;7
1461752;1
1462440;1
1462526;1
1462569;1
1462571;35
1462575;3
1462615;5
1462919;15
1462993;1
1462994;31
1463158;3
1463165;43
1463662;5
1463821;1
1463825;2
1463867;1
1463868;1
1463873;1
1463880;6
1463884;1
1463888;1
1463892;1
1464038;2
1464122;2
1464546;1
1464554;1
1465262;2
1465486;6
1465501;5
1465635;1
1465639;3
1465751;1
1465754;8
1465756;1
1465757;2
1465766;1
1465809;13
1465825;47
1468179;6
1468410;30
1468411;1
1468449;10
1469144;2
1469502;13
1469557;2
1469603;2
1469613;4
1469647;1
1469948;7
1469950;9
1469956;1
1470200;84
1470345;8
1470347;40
1470350;5
1470354;8
1470356;24
1470358;1
1470433;1
1470434;1
1470540;15
1470558;5
1470561;1
1470562;3
1470563;1
1470575;2
1470591;1
1471398;9
1471399;2
1472040;2
1472297;15
1472345;24
1472378;3
1472416;2
1472418;3
1472716;1
1472718;18
1472719;2
1472723;2
1472724;1
1472761;1
1472767;2
1472912;10
1473112;1
1473580;4
1473586;13
1473598;19
1474867;3
1474952;9
1475062;1
1475481;14
1475951;2
1476024;8
1476025;2
1476197;5
1476199;4
1476390;11
1476462;70
1476463;3
1476464;3
1476465;2
1476466;3
1476583;6
1476876;1
1476886;2
1476887;1
1476888;3
1476889;1
1476996;2
1477018;2
1477021;5
1477105;3
1477404;1
1477405;1
1477437;19
1477518;9
1478019;8
1478052;1
1478131;2
1478134;26
1478221;6
1478972;145
1479019;2
1479511;1
1479651;5
1480615;7
1480731;1
1481186;21
1481187;37
1481457;2
1481663;1
1481785;1
1481893;1
1482074;11
1482730;4
1482731;13
1482732;3
1482736;65
1483601;1
1484053;5
1484109;4
1484116;1
1484118;1
1484158;1
1484479;5
1485002;5
1485217;10
1485227;1
1485543;29
1485544;6
1485585;4
1485588;7
1485952;1
1486245;2
1486262;3
1486285;1
1486419;1
1486426;1
1486429;11
1486859;1
1486991;12
1487582;2
1487711;1
1487726;2
1487921;3
1487923;3
1487949;1
1488357;1
1488363;1
1488380;1
1488384;2
